"Date";"Player";"Bet";"Chance";"Result";"Paid_ETH";"Paid_USD";"ID"
"2017-04-23 07:16:13";"Professional #2789";0.2;70;"won";"0.287 Eth";"$ 220.78";912
"2017-04-23 07:15:10";"Professional #2779";0.2;47;"won";"0.430 Eth";"$ 331.17";913
"2017-04-23 07:15:10";"Play it safe #2735";0.35;97;"won";"0.361 Eth";"$ 277.70";914
"2017-04-23 07:15:10";"Professional #2729";2.0;49;"won";"4.125 Eth";"$ 3,173.73";915
"2017-04-23 07:13:02";"Professional #2729";2.0;49;"lost";"-";"-";916
"2017-04-23 07:09:59";"Professional #2729";1.0;34;"lost";"-";"-";917
"2017-04-23 07:07:04";"Professional #2779";0.2;48;"won";"0.421 Eth";"$ 324.13";918
"2017-04-23 07:07:04";"Professional #2729";2.0;49;"won";"4.125 Eth";"$ 3,173.73";919
"2017-04-23 07:06:15";"Intermediate #2792";0.2;45;"won";"0.450 Eth";"$ 346.23";920
"2017-04-23 07:04:23";"Intermediate #2792";0.2;45;"won";"0.450 Eth";"$ 346.23";921
"2017-04-23 07:04:23";"Play it safe #2735";0.35;97;"won";"0.361 Eth";"$ 277.70";922
"2017-04-23 07:03:34";"Professional #2729";1.0;34;"lost";"-";"-";923
"2017-04-23 07:02:44";"Professional #2791";0.2;67;"won";"0.300 Eth";"$ 230.82";924
"2017-04-23 07:01:50";"Professional #2779";0.1;48;"won";"0.211 Eth";"$ 162.06";925
"2017-04-23 07:01:50";"Intermediate #2792";0.2;45;"lost";"-";"-";926
"2017-04-23 06:59:53";"Professional #2779";0.1;48;"lost";"-";"-";927
"2017-04-23 06:59:53";"Professional #2729";2.0;50;"lost";"-";"-";928
"2017-04-23 06:59:15";"Professional #2779";0.1;26;"lost";"-";"-";929
"2017-04-23 06:59:15";"Play it safe #2735";0.3;95;"won";"0.316 Eth";"$ 243.09";930
"2017-04-23 06:57:51";"Intermediate #2792";0.2;45;"won";"0.450 Eth";"$ 346.23";931
"2017-04-23 06:57:19";"Professional #2791";0.2;59;"won";"0.341 Eth";"$ 262.65";932
"2017-04-23 06:56:17";"Professional #2729";2.0;50;"lost";"-";"-";933
"2017-04-23 06:54:19";"Against the odds #2794";0.46;76;"lost";"-";"-";934
"2017-04-23 06:54:19";"Professional #2779";0.1;26;"lost";"-";"-";935
"2017-04-23 06:52:36";"Legend #2757";0.1;90;"won";"0.111 Eth";"$ 85.58";936
"2017-04-23 06:52:36";"Professional #2729";2.0;50;"lost";"-";"-";937
"2017-04-23 06:52:18";"Intermediate #2792";0.2;45;"lost";"-";"-";938
"2017-04-23 06:52:18";"Professional #2779";0.1;16;"won";"0.660 Eth";"$ 507.80";939
"2017-04-23 06:51:39";"Professional #2779";0.1;45;"lost";"-";"-";940
"2017-04-23 06:51:00";"Professional #2793";0.1;25;"lost";"-";"-";941
"2017-04-23 06:51:00";"Professional #2791";0.3;66;"lost";"-";"-";942
"2017-04-23 06:48:43";"Legend #2757";0.5;90;"won";"0.556 Eth";"$ 427.92";943
"2017-04-23 06:48:43";"Play it safe #2735";0.5;97;"won";"0.516 Eth";"$ 396.72";944
"2017-04-23 06:48:02";"Against the odds #2794";0.5;76;"lost";"-";"-";945
"2017-04-23 06:46:40";"Intermediate #2792";0.2;45;"lost";"-";"-";946
"2017-04-23 06:45:54";"Professional #2791";0.2;60;"won";"0.336 Eth";"$ 258.20";947
"2017-04-23 06:45:36";"Professional #2729";0.5;31;"won";"1.650 Eth";"$ 1,269.49";948
"2017-04-23 06:44:55";"Professional #2779";0.1;43;"lost";"-";"-";949
"2017-04-23 06:44:55";"Legend #2757";0.5;90;"won";"0.556 Eth";"$ 427.92";950
"2017-04-23 06:43:01";"Professional #2793";0.5;55;"won";"0.917 Eth";"$ 705.27";951
"2017-04-23 06:43:01";"Intermediate #2792";0.2;45;"lost";"-";"-";952
"2017-04-23 06:43:01";"Professional #2791";0.2;60;"won";"0.336 Eth";"$ 258.20";953
"2017-04-23 06:40:43";"Professional #2779";0.1;43;"lost";"-";"-";954
"2017-04-23 06:37:38";"Professional #2729";2.0;50;"won";"4.041 Eth";"$ 3,108.96";955
"2017-04-23 06:36:59";"Legend #2757";0.5;90;"won";"0.556 Eth";"$ 427.92";956
"2017-04-23 06:36:59";"Professional #2791";0.2;60;"won";"0.336 Eth";"$ 258.20";957
"2017-04-23 06:35:11";"Professional #2779";0.1;43;"lost";"-";"-";958
"2017-04-23 06:34:53";"Professional #2793";0.1;84;"won";"0.119 Eth";"$ 91.77";959
"2017-04-23 06:33:37";"Professional #2729";0.5;21;"lost";"-";"-";960
"2017-04-23 06:33:32";"Legend #2757";0.1;90;"lost";"-";"-";961
"2017-04-23 06:33:32";"Intermediate #2792";0.2;45;"won";"0.450 Eth";"$ 346.23";962
"2017-04-23 06:30:49";"Play it safe #2735";0.5;97;"won";"0.516 Eth";"$ 396.72";963
"2017-04-23 06:28:05";"Professional #2729";2.0;70;"won";"2.870 Eth";"$ 2,207.81";964
"2017-04-23 06:27:04";"Professional #2779";0.1;44;"lost";"-";"-";965
"2017-04-23 06:27:04";"Intermediate #2792";0.2;45;"lost";"-";"-";966
"2017-04-23 06:27:04";"Professional #2791";0.1;55;"lost";"-";"-";967
"2017-04-23 06:24:34";"Professional #2729";0.5;25;"won";"2.063 Eth";"$ 1,586.87";968
"2017-04-23 06:23:52";"Professional #2791";0.2;56;"won";"0.360 Eth";"$ 276.98";969
"2017-04-23 06:23:07";"Intermediate #2792";0.2;45;"won";"0.450 Eth";"$ 346.23";970
"2017-04-23 06:23:07";"Professional #2779";0.1;44;"won";"0.230 Eth";"$ 177.14";971
"2017-04-23 06:21:32";"Professional #2791";0.2;56;"won";"0.360 Eth";"$ 276.98";972
"2017-04-23 06:20:16";"Professional #2729";1.98;49;"won";"4.084 Eth";"$ 3,142.00";973
"2017-04-23 06:20:16";"Professional #2779";0.1;44;"lost";"-";"-";974
"2017-04-23 06:17:55";"Intermediate #2792";1.0;77;"won";"1.303 Eth";"$ 1,002.23";975
"2017-04-23 06:17:55";"Legend #2757";0.1;90;"won";"0.111 Eth";"$ 85.58";976
"2017-04-23 06:17:27";"Professional #2779";0.1;44;"won";"0.230 Eth";"$ 177.14";977
"2017-04-23 06:12:39";"Legend #2757";0.1;90;"won";"0.111 Eth";"$ 85.58";978
"2017-04-23 06:12:39";"Professional #2729";1.99;49;"lost";"-";"-";979
"2017-04-23 06:11:22";"Intermediate #2792";0.1;32;"lost";"-";"-";980
"2017-04-23 06:11:22";"Professional #2779";0.1;44;"lost";"-";"-";981
"2017-04-23 06:11:22";"Play it safe #2735";0.5;96;"won";"0.521 Eth";"$ 400.89";982
"2017-04-23 06:09:35";"Professional #2791";0.2;55;"lost";"-";"-";983
"2017-04-23 06:08:22";"Professional #2779";0.1;44;"lost";"-";"-";984
"2017-04-23 06:08:22";"Legend #2757";0.1;95;"won";"0.105 Eth";"$ 81.03";985
"2017-04-23 06:06:50";"Professional #2791";0.2;55;"lost";"-";"-";986
"2017-04-23 06:05:51";"Professional #2729";2.0;51;"lost";"-";"-";987
"2017-04-23 06:01:37";"Intermediate #2792";0.1;52;"won";"0.194 Eth";"$ 149.35";988
"2017-04-23 06:01:37";"Play it safe #2735";0.5;96;"won";"0.521 Eth";"$ 400.89";989
"2017-04-23 06:01:37";"Professional #2779";0.1;41;"won";"0.248 Eth";"$ 190.42";990
"2017-04-23 06:01:37";"Professional #2791";0.1;55;"lost";"-";"-";991
"2017-04-23 05:56:51";"Professional #2779";0.1;48;"won";"0.211 Eth";"$ 162.06";992
"2017-04-23 05:56:51";"Professional #2791";0.1;55;"won";"0.183 Eth";"$ 141.05";993
"2017-04-23 05:56:42";"Intermediate #2792";0.5;92;"won";"0.544 Eth";"$ 418.51";994
"2017-04-23 05:52:26";"Legend #2757";0.1;91;"won";"0.110 Eth";"$ 84.63";995
"2017-04-23 05:52:26";"Professional #2791";0.1;55;"won";"0.183 Eth";"$ 141.05";996
"2017-04-23 05:51:40";"Intermediate #2792";1.0;90;"won";"1.112 Eth";"$ 855.84";997
"2017-04-23 05:51:40";"Professional #2779";0.1;48;"lost";"-";"-";998
"2017-04-23 05:49:17";"Play it safe #2735";0.5;96;"won";"0.521 Eth";"$ 400.89";999
"2017-04-23 05:49:17";"Professional #2791";0.1;55;"lost";"-";"-";1000
"2017-04-23 05:48:24";"Professional #2779";0.1;51;"won";"0.198 Eth";"$ 152.34";1001
"2017-04-23 05:44:50";"Professional #2791";0.5;65;"won";"0.773 Eth";"$ 595.08";1002
"2017-04-23 05:43:31";"Legend #2757";0.1;91;"won";"0.110 Eth";"$ 84.63";1003
"2017-04-23 05:41:33";"Professional #2779";0.1;51;"won";"0.198 Eth";"$ 152.34";1004
"2017-04-23 05:39:30";"Professional #2791";0.1;65;"lost";"-";"-";1005
"2017-04-23 05:38:19";"Play it safe #2735";0.5;96;"won";"0.521 Eth";"$ 400.89";1006
"2017-04-23 05:37:54";"Professional #2779";0.1;51;"lost";"-";"-";1007
"2017-04-23 05:36:57";"Professional #2791";0.1;51;"lost";"-";"-";1008
"2017-04-23 05:33:21";"Play it safe #2735";0.5;96;"won";"0.521 Eth";"$ 400.89";1009
"2017-04-23 05:33:21";"Professional #2779";0.1;51;"lost";"-";"-";1010
"2017-04-23 05:29:06";"Professional #2779";0.1;51;"won";"0.198 Eth";"$ 152.34";1011
"2017-04-23 05:26:29";"Professional #2779";0.1;51;"won";"0.198 Eth";"$ 152.34";1012
"2017-04-23 05:24:43";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1013
"2017-04-23 05:23:04";"Professional #2779";0.1;51;"lost";"-";"-";1014
"2017-04-23 05:20:27";"Professional #2779";0.1;51;"lost";"-";"-";1015
"2017-04-23 05:18:00";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1016
"2017-04-23 05:10:35";"Professional #2779";0.1;51;"won";"0.198 Eth";"$ 152.34";1017
"2017-04-23 05:10:00";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1018
"2017-04-23 05:09:06";"Intermediate #2766";0.25;70;"won";"0.359 Eth";"$ 275.98";1019
"2017-04-23 05:07:06";"Professional #2779";0.25;91;"won";"0.275 Eth";"$ 211.58";1020
"2017-04-23 05:04:27";"Professional #2779";0.25;91;"won";"0.275 Eth";"$ 211.58";1021
"2017-04-23 05:02:03";"Professional #2779";0.25;91;"won";"0.275 Eth";"$ 211.58";1022
"2017-04-23 04:59:13";"Professional #2779";0.5;91;"won";"0.550 Eth";"$ 423.16";1023
"2017-04-23 04:57:26";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1024
"2017-04-23 04:54:13";"Legend #2757";0.1;91;"won";"0.110 Eth";"$ 84.63";1025
"2017-04-23 04:54:13";"Professional #2779";0.5;92;"won";"0.544 Eth";"$ 418.51";1026
"2017-04-23 04:48:55";"Legend #2757";0.1;91;"won";"0.110 Eth";"$ 84.63";1027
"2017-04-23 04:42:55";"Professional #2779";0.5;90;"lost";"-";"-";1028
"2017-04-23 04:40:45";"Professional #2779";0.5;90;"won";"0.556 Eth";"$ 427.92";1029
"2017-04-23 04:40:35";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1030
"2017-04-23 04:39:15";"Professional #2779";1.0;93;"won";"1.076 Eth";"$ 827.93";1031
"2017-04-23 04:37:07";"Professional #2779";1.0;90;"won";"1.112 Eth";"$ 855.84";1032
"2017-04-23 04:34:47";"Professional #2779";1.0;91;"won";"1.100 Eth";"$ 846.33";1033
"2017-04-23 04:32:04";"Professional #2779";0.5;85;"won";"0.589 Eth";"$ 453.39";1034
"2017-04-23 04:28:27";"Professional #2779";0.1;80;"won";"0.125 Eth";"$ 96.42";1035
"2017-04-23 04:25:03";"Professional #2779";0.1;77;"won";"0.130 Eth";"$ 100.22";1036
"2017-04-23 04:23:19";"Professional #2779";0.1;77;"won";"0.130 Eth";"$ 100.22";1037
"2017-04-23 04:19:34";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1038
"2017-04-23 04:01:44";"Professional #2789";0.1;68;"won";"0.148 Eth";"$ 113.69";1039
"2017-04-23 03:58:31";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1040
"2017-04-23 03:57:49";"Professional #2789";0.25;86;"won";"0.291 Eth";"$ 224.03";1041
"2017-04-23 03:57:49";"Legend #2757";0.1;91;"won";"0.110 Eth";"$ 84.63";1042
"2017-04-23 03:54:46";"Professional #2789";0.1;69;"won";"0.146 Eth";"$ 112.01";1043
"2017-04-23 03:54:20";"Newbie #2790";0.25;51;"lost";"-";"-";1044
"2017-04-23 03:52:26";"Professional #2789";0.1;65;"lost";"-";"-";1045
"2017-04-23 03:52:04";"Legend #2757";0.1;91;"won";"0.110 Eth";"$ 84.63";1046
"2017-04-23 03:50:35";"Professional #2789";0.1;65;"won";"0.155 Eth";"$ 119.02";1047
"2017-04-23 03:48:55";"Professional #2789";0.2;82;"lost";"-";"-";1048
"2017-04-23 03:46:22";"Play it safe #2735";0.5;99;"won";"0.505 Eth";"$ 388.62";1049
"2017-04-23 03:38:20";"Professional #2789";0.1;84;"won";"0.119 Eth";"$ 91.77";1050
"2017-04-23 03:37:43";"Legend #2757";0.1;91;"won";"0.110 Eth";"$ 84.63";1051
"2017-04-23 03:35:56";"Professional #2789";0.1;67;"won";"0.150 Eth";"$ 115.41";1052
"2017-04-23 03:34:17";"Professional #2789";0.1;67;"lost";"-";"-";1053
"2017-04-23 03:31:20";"Professional #2789";0.1;67;"won";"0.150 Eth";"$ 115.41";1054
"2017-04-23 03:29:00";"Professional #2789";0.15;77;"won";"0.195 Eth";"$ 150.33";1055
"2017-04-23 03:27:47";"Play it safe #2735";0.1;99;"won";"0.101 Eth";"$ 77.72";1056
"2017-04-23 03:27:37";"Professional #2789";0.1;55;"lost";"-";"-";1057
"2017-04-23 03:26:11";"Professional #2789";0.1;55;"won";"0.183 Eth";"$ 141.05";1058
"2017-04-23 03:24:53";"Professional #2789";0.1;55;"lost";"-";"-";1059
"2017-04-23 03:24:53";"Play it safe #2735";0.1;99;"won";"0.101 Eth";"$ 77.72";1060
"2017-04-23 03:22:56";"Professional #2789";0.1;44;"won";"0.230 Eth";"$ 177.14";1061
"2017-04-23 03:20:21";"Professional #2789";0.1;52;"won";"0.194 Eth";"$ 149.35";1062
"2017-04-23 03:18:16";"Professional #2789";0.1;45;"won";"0.225 Eth";"$ 173.11";1063
"2017-04-23 03:16:35";"Professional #2789";0.1;68;"won";"0.148 Eth";"$ 113.69";1064
"2017-04-23 03:15:38";"Professional #2789";0.1;68;"won";"0.148 Eth";"$ 113.69";1065
"2017-04-23 03:12:37";"Professional #2789";0.1;52;"won";"0.194 Eth";"$ 149.35";1066
"2017-04-23 03:10:56";"Play it safe #2735";0.1;99;"won";"0.101 Eth";"$ 77.72";1067
"2017-04-23 03:09:16";"Professional #2789";0.1;52;"won";"0.194 Eth";"$ 149.35";1068
"2017-04-23 03:08:59";"Play it safe #2735";0.1;99;"won";"0.101 Eth";"$ 77.72";1069
"2017-04-23 03:07:38";"Professional #2789";0.1;52;"won";"0.194 Eth";"$ 149.35";1070
"2017-04-23 03:07:38";"Legend #2757";0.1;89;"won";"0.113 Eth";"$ 86.56";1071
"2017-04-23 03:05:26";"Professional #2789";0.2;75;"lost";"-";"-";1072
"2017-04-23 03:04:26";"Professional #2789";0.2;75;"won";"0.268 Eth";"$ 205.86";1073
"2017-04-23 03:04:26";"Play it safe #2735";0.1;99;"won";"0.101 Eth";"$ 77.72";1074
"2017-04-23 03:04:26";"Intermediate #2751";0.1;72;"lost";"-";"-";1075
"2017-04-23 03:02:21";"Professional #2789";0.2;66;"won";"0.305 Eth";"$ 234.37";1076
"2017-04-23 03:01:43";"Professional #2789";0.2;66;"lost";"-";"-";1077
"2017-04-23 02:59:48";"Professional #2789";0.2;66;"lost";"-";"-";1078
"2017-04-23 02:58:25";"Professional #2789";0.2;66;"lost";"-";"-";1079
"2017-04-23 02:53:07";"Play it safe #2735";0.1;99;"won";"0.101 Eth";"$ 77.72";1080
"2017-04-23 02:46:06";"Legend #2757";0.1;89;"won";"0.113 Eth";"$ 86.56";1081
"2017-04-23 02:44:06";"Professional #2643";1.0;41;"lost";"-";"-";1082
"2017-04-23 02:25:42";"Professional #2789";0.2;56;"won";"0.360 Eth";"$ 276.98";1083
"2017-04-23 02:22:20";"Professional #2789";0.2;56;"lost";"-";"-";1084
"2017-04-23 02:22:20";"Play it safe #2735";0.4;51;"won";"0.792 Eth";"$ 609.36";1085
"2017-04-23 02:19:04";"Professional #2789";0.2;60;"won";"0.336 Eth";"$ 258.20";1086
"2017-04-23 02:17:04";"Professional #2789";0.2;60;"won";"0.336 Eth";"$ 258.20";1087
"2017-04-23 02:14:57";"Professional #2789";0.2;60;"won";"0.336 Eth";"$ 258.20";1088
"2017-04-23 02:12:58";"Professional #2789";0.5;82;"won";"0.611 Eth";"$ 470.18";1089
"2017-04-23 01:49:05";"Professional #2789";0.5;82;"won";"0.611 Eth";"$ 470.18";1090
"2017-04-23 01:47:46";"Professional #2789";0.5;91;"won";"0.550 Eth";"$ 423.16";1091
"2017-04-23 01:44:59";"Professional #2789";0.5;91;"won";"0.550 Eth";"$ 423.16";1092
"2017-04-23 01:42:28";"Professional #2789";0.5;77;"lost";"-";"-";1093
"2017-04-23 01:40:39";"Professional #2789";0.35;67;"lost";"-";"-";1094
"2017-04-23 01:32:52";"Professional #2789";0.35;67;"lost";"-";"-";1095
"2017-04-23 01:31:04";"Professional #2789";0.25;67;"won";"0.375 Eth";"$ 288.52";1096
"2017-04-23 01:28:03";"Professional #2789";0.5;71;"won";"0.707 Eth";"$ 544.07";1097
"2017-04-23 01:25:31";"Professional #2789";0.4;77;"won";"0.521 Eth";"$ 400.89";1098
"2017-04-23 01:20:14";"Professional #2789";0.2;51;"won";"0.396 Eth";"$ 304.68";1099
"2017-04-23 01:18:47";"Professional #2789";0.1;51;"won";"0.198 Eth";"$ 152.34";1100
"2017-04-23 01:15:34";"Professional #2622";10.9;99;"lost";"-";"-";1101
"2017-04-23 01:13:22";"Newbie #2788";0.1;75;"won";"0.134 Eth";"$ 102.93";1102
"2017-04-23 01:09:42";"Professional #2622";10.8;99;"won";"10.910 Eth";"$ 8,394.20";1103
"2017-04-23 01:07:46";"Professional #2622";10.0;99;"won";"10.102 Eth";"$ 7,772.41";1104
"2017-04-23 01:06:17";"Professional #2622";10.0;97;"won";"10.313 Eth";"$ 7,934.33";1105
"2017-04-23 01:03:50";"Professional #2622";8.99;95;"won";"9.468 Eth";"$ 7,284.73";1106
"2017-04-23 01:00:48";"Professional #2622";8.99;95;"won";"9.468 Eth";"$ 7,284.73";1107
"2017-04-23 00:57:24";"Newbie #2788";0.1;75;"lost";"-";"-";1108
"2017-04-23 00:57:24";"Professional #2622";8.99;95;"won";"9.468 Eth";"$ 7,284.73";1109
"2017-04-23 00:54:51";"Newbie #2788";0.1;75;"won";"0.134 Eth";"$ 102.93";1110
"2017-04-23 00:53:22";"Professional #2622";8.0;95;"won";"8.426 Eth";"$ 6,482.52";1111
"2017-04-23 00:50:59";"Newbie #2738";1.0;77;"won";"1.303 Eth";"$ 1,002.23";1112
"2017-04-23 00:50:16";"Professional #2622";7.7;90;"won";"8.565 Eth";"$ 6,589.96";1113
"2017-04-23 00:48:02";"Intermediate #2751";0.1;89;"won";"0.113 Eth";"$ 86.56";1114
"2017-04-23 00:45:58";"Professional #2622";5.0;95;"lost";"-";"-";1115
"2017-04-23 00:45:26";"Intermediate #2751";0.1;70;"won";"0.143 Eth";"$ 110.39";1116
"2017-04-23 00:44:06";"Professional #2622";5.0;95;"won";"5.266 Eth";"$ 4,051.58";1117
"2017-04-23 00:41:21";"Intermediate #2751";0.1;62;"won";"0.162 Eth";"$ 124.87";1118
"2017-04-23 00:41:21";"Professional #2622";5.0;95;"won";"5.266 Eth";"$ 4,051.58";1119
"2017-04-23 00:37:31";"Professional #2622";5.0;95;"won";"5.266 Eth";"$ 4,051.58";1120
"2017-04-23 00:28:38";"Professional #2691";1.1;95;"lost";"-";"-";1121
"2017-04-23 00:27:24";"Professional #2691";1.1;95;"won";"1.159 Eth";"$ 891.35";1122
"2017-04-23 00:21:37";"Professional #2691";0.1;66;"lost";"-";"-";1123
"2017-04-23 00:21:02";"All in #2769";10.0;84;"won";"11.928 Eth";"$ 9,177.06";1124
"2017-04-23 00:19:39";"Professional #2691";1.2;99;"won";"1.212 Eth";"$ 932.69";1125
"2017-04-23 00:17:16";"Professional #2691";1.05;90;"won";"1.168 Eth";"$ 898.63";1126
"2017-04-23 00:16:51";"All in #2769";0.1;10;"lost";"-";"-";1127
"2017-04-23 00:14:28";"Professional #2691";0.1;53;"won";"0.190 Eth";"$ 146.48";1128
"2017-04-23 00:13:16";"All in #2769";9.0;91;"won";"9.900 Eth";"$ 7,616.96";1129
"2017-04-23 00:12:19";"Professional #2691";1.0;99;"won";"1.010 Eth";"$ 777.24";1130
"2017-04-23 00:10:41";"All in #2769";7.0;78;"won";"9.000 Eth";"$ 6,924.51";1131
"2017-04-23 00:09:16";"Professional #2691";0.95;99;"won";"0.960 Eth";"$ 738.38";1132
"2017-04-23 00:07:59";"All in #2769";5.0;72;"won";"6.972 Eth";"$ 5,364.06";1133
"2017-04-23 00:06:05";"All in #2769";3.0;60;"won";"5.034 Eth";"$ 3,873.03";1134
"2017-04-23 00:05:24";"Intermediate #2734";1.0;76;"won";"1.320 Eth";"$ 1,015.59";1135
"2017-04-23 00:03:33";"All in #2769";1.5;51;"won";"2.970 Eth";"$ 2,285.09";1136
"2017-04-22 23:59:39";"All in #2769";75.98;98;"won";"77.547 Eth";"$ 59,663.58";1137
"2017-04-22 23:59:39";"Professional #2691";0.22;86;"lost";"-";"-";1138
"2017-04-22 23:57:20";"Professional #2691";0.18;81;"won";"0.223 Eth";"$ 171.38";1139
"2017-04-22 23:57:06";"All in #2769";74.45;98;"won";"75.985 Eth";"$ 58,462.14";1140
"2017-04-22 23:55:16";"Professional #2691";0.1;81;"won";"0.124 Eth";"$ 95.21";1141
"2017-04-22 23:54:22";"All in #2769";72.95;98;"won";"74.454 Eth";"$ 57,284.26";1142
"2017-04-22 23:51:23";"All in #2769";71.48;98;"won";"72.954 Eth";"$ 56,129.94";1143
"2017-04-22 23:47:59";"Professional #2622";5.0;95;"won";"5.266 Eth";"$ 4,051.58";1144
"2017-04-22 23:46:37";"All in #2769";70.0;98;"won";"71.443 Eth";"$ 54,967.76";1145
"2017-04-22 23:46:37";"Professional #2691";0.12;77;"won";"0.156 Eth";"$ 120.27";1146
"2017-04-22 23:44:36";"Professional #2691";0.1;84;"won";"0.119 Eth";"$ 91.77";1147
"2017-04-22 23:44:01";"Professional #2622";5.0;95;"won";"5.266 Eth";"$ 4,051.58";1148
"2017-04-22 23:44:01";"All in #2769";6.0;75;"lost";"-";"-";1149
"2017-04-22 23:42:30";"Professional #2691";0.1;63;"lost";"-";"-";1150
"2017-04-22 23:40:03";"All in #2769";3.0;60;"lost";"-";"-";1151
"2017-04-22 23:40:03";"Professional #2691";0.15;90;"won";"0.167 Eth";"$ 128.38";1152
"2017-04-22 23:37:57";"Newbie #2738";0.5;75;"won";"0.669 Eth";"$ 514.66";1153
"2017-04-22 23:36:46";"Professional #2691";0.1;90;"won";"0.111 Eth";"$ 85.58";1154
"2017-04-22 23:36:46";"All in #2769";3.0;60;"won";"5.034 Eth";"$ 3,873.03";1155
"2017-04-22 23:35:36";"Newbie #2738";0.1;75;"lost";"-";"-";1156
"2017-04-22 23:34:15";"All in #2769";2.95;59;"won";"5.035 Eth";"$ 3,874.14";1157
"2017-04-22 23:31:26";"All in #2769";3.0;60;"lost";"-";"-";1158
"2017-04-22 23:29:41";"Legend #2784";0.1;6;"lost";"-";"-";1159
"2017-04-22 23:29:07";"All in #2769";2.2;52;"won";"4.271 Eth";"$ 3,285.75";1160
"2017-04-22 23:27:54";"Legend #2784";1.0;38;"lost";"-";"-";1161
"2017-04-22 23:25:24";"All in #2769";74.35;98;"won";"75.883 Eth";"$ 58,383.61";1162
"2017-04-22 23:25:24";"Legend #2784";1.0;38;"lost";"-";"-";1163
"2017-04-22 23:23:15";"All in #2769";72.85;98;"won";"74.352 Eth";"$ 57,205.73";1164
"2017-04-22 23:22:56";"Legend #2784";0.4;44;"lost";"-";"-";1165
"2017-04-22 23:21:40";"All in #2769";71.38;98;"won";"72.852 Eth";"$ 56,051.41";1166
"2017-04-22 23:21:07";"Legend #2784";0.1;16;"lost";"-";"-";1167
"2017-04-22 23:18:35";"Legend #2784";0.1;16;"lost";"-";"-";1168
"2017-04-22 23:17:42";"Professional #2691";0.22;55;"lost";"-";"-";1169
"2017-04-22 23:17:23";"All in #2769";69.94;98;"won";"71.382 Eth";"$ 54,920.64";1170
"2017-04-22 23:16:37";"Professional #2691";0.3;75;"won";"0.401 Eth";"$ 308.80";1171
"2017-04-22 23:14:20";"All in #2769";67.83;97;"won";"69.950 Eth";"$ 53,818.59";1172
"2017-04-22 23:14:20";"Professional #2622";5.0;96;"won";"5.211 Eth";"$ 4,008.93";1173
"2017-04-22 23:13:36";"Professional #2691";0.21;65;"won";"0.325 Eth";"$ 249.93";1174
"2017-04-22 23:12:31";"All in #2769";65.78;97;"won";"67.836 Eth";"$ 52,192.05";1175
"2017-04-22 23:12:01";"Professional #2691";0.25;71;"lost";"-";"-";1176
"2017-04-22 23:11:05";"All in #2769";63.7;97;"won";"65.691 Eth";"$ 50,541.71";1177
"2017-04-22 23:10:08";"Legend #2784";0.1;12;"lost";"-";"-";1178
"2017-04-22 23:10:08";"Professional #2691";0.25;76;"won";"0.330 Eth";"$ 253.90";1179
"2017-04-22 23:08:23";"All in #2769";61.7;97;"won";"63.628 Eth";"$ 48,954.84";1180
"2017-04-22 23:08:01";"Professional #2622";5.0;96;"won";"5.211 Eth";"$ 4,008.93";1181
"2017-04-22 23:07:19";"Intermediate #2786";0.65;76;"lost";"-";"-";1182
"2017-04-22 23:05:43";"All in #2769";60.0;97;"won";"61.875 Eth";"$ 47,606.01";1183
"2017-04-22 23:04:49";"Professional #2622";9.0;95;"won";"9.479 Eth";"$ 7,292.84";1184
"2017-04-22 23:02:28";"All in #2769";18.0;90;"lost";"-";"-";1185
"2017-04-22 23:01:50";"Professional #2622";9.0;95;"won";"9.479 Eth";"$ 7,292.84";1186
"2017-04-22 23:01:50";"Intermediate #2786";0.2;75;"won";"0.268 Eth";"$ 205.86";1187
"2017-04-22 23:00:47";"All in #2769";16.0;89;"won";"18.000 Eth";"$ 13,849.02";1188
"2017-04-22 22:59:44";"Intermediate #2786";0.2;75;"lost";"-";"-";1189
"2017-04-22 22:59:44";"All in #2769";14.0;88;"won";"15.931 Eth";"$ 12,257.18";1190
"2017-04-22 22:56:59";"Intermediate #2786";0.2;75;"won";"0.268 Eth";"$ 205.86";1191
"2017-04-22 22:56:59";"All in #2769";2.0;51;"lost";"-";"-";1192
"2017-04-22 22:54:22";"Intermediate #2786";0.2;75;"won";"0.268 Eth";"$ 205.86";1193
"2017-04-22 22:54:12";"All in #2769";3.3;63;"lost";"-";"-";1194
"2017-04-22 22:54:12";"Professional #2622";9.0;95;"won";"9.479 Eth";"$ 7,292.84";1195
"2017-04-22 22:50:17";"All in #2769";12.0;86;"won";"13.976 Eth";"$ 10,753.36";1196
"2017-04-22 22:49:04";"Legend #2784";0.1;12;"lost";"-";"-";1197
"2017-04-22 22:49:04";"Professional #2622";9.0;95;"won";"9.479 Eth";"$ 7,292.84";1198
"2017-04-22 22:48:05";"All in #2769";10.0;83;"won";"12.073 Eth";"$ 9,288.98";1199
